number,value,datetime_start,datetime_complete,duration,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_max_features,params_et_min_samples_leaf,params_et_min_samples_split,params_et_n_estimators,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_quantile_alpha,params_regressor,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_leaf,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_lsvr_C,params_rfe_proxy_lsvr_epsilon,params_rfe_proxy_type,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,2.8306667795998828,2026-06-10 17:28:56.865489,2026-06-10 17:28:59.493002,0 days 00:00:02.627513,,,,0.3470266988650412,0.020584494295802447,,,,,,,,,,ElasticNet,,,,,,9,,,,,,,,True,-0.018232860692645906,-0.007796513503990275,98.0,-0.01301468709831809,0.005218173594327816,0.026163277000093944,1.9844674545084815,2.8079186269842173,2.853414932215548,98.0,2.8306667795998828,0.02274815261566521,0.11405642364428227,1.9844674545084815,926899329119002.0,1165610443305385.5,98.0,1046254886212193.8,119355557093191.77,598434000954688.8,1.9844674545084815,7.949515932845016,8.292101705609005,98.0,8.12080881922701,0.171292886381994,0.8588413462191512,1.9844674545084815,2.458652486796076,2.530249851458562,98.0,2.494451169127319,0.035798682331242775,0.17949016550326627,1.9844674545084815,99.0,0.40404040404040403,-0.002278561623679438,0.014526894264561196,98.0,0.006124166320440879,0.008402727944120317,0.04213023863319154,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",9,"['z_re_T2W20', 'z_pe_T2W20', 'z_l1_T2W20', 'z_l2_T2W20', 'z_l3_T2W20', 'z_lsc_T2W20', 'z_density_T2W20', 'z_diameter_T2W20', 'z_asp_T2W20']",0.07759461695137528,0.12485431833246789,98.0,0.10122446764192158,0.02362985069054631,0.1184771487402505,1.9844674545084815,3.393642526514216,3.456849817484944,98.0,3.42524617199958,0.03160364548536373,0.1584567696147816,1.9844674545084815,completed,True,COMPLETE
1,2.8253448296566313,2026-06-10 17:28:59.512528,2026-06-10 17:29:01.160939,0 days 00:00:01.648411,,,,,,,,,,,,,,,LinearRegression,,,,,,3,,,,,,,,False,-0.016584484796005435,-0.0056627723678433495,98.0,-0.011123628581924392,0.005460856214081043,0.02738005763970585,1.9844674545084815,2.8023436657758554,2.848345993537407,98.0,2.8253448296566313,0.023001163880775707,0.11532499083423273,1.9844674545084815,922313456438057.8,1161086153119485.2,98.0,1041699804778771.5,119386348340713.77,598588384461395.4,1.9844674545084815,8.002085732887767,8.387110462717327,98.0,8.194598097802547,0.19251236491478024,0.9652331870836076,1.9844674545084815,2.396496954153708,2.4661397700111722,98.0,2.43131836208244,0.03482140792873232,0.17459023252177716,1.9844674545084815,99.0,0.40404040404040403,-0.0032008284836895036,0.01568049783215374,98.0,0.006239834674232119,0.009440663157921622,0.04733431741975277,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",3,"['z_pe_T2W20', 'z_l2_T2W20', 'z_asp_T2W20']",0.09978686894583998,0.14404367592399592,98.0,0.12191527243491794,0.022128403489077967,0.11094907817630208,1.9844674545084815,3.392822210767986,3.4566633636144424,98.0,3.424742787191214,0.03192057642322822,0.1600458221381131,1.9844674545084815,completed,False,COMPLETE
2,2.805546090675091,2026-06-10 17:29:01.178505,2026-06-10 17:29:15.831269,0 days 00:00:14.652764,,,,,,,,,,,,,,,RandomForestRegressor,3.0,sqrt,5.0,12.0,126.0,7,,,,,,,,False,-0.010647645397176879,0.0026273945142752135,98.0,-0.004010125441450832,0.006637519955726046,0.033279704106448364,1.9844674545084815,2.780113011012899,2.830979170337283,98.0,2.805546090675091,0.025433079662191913,0.12751831577444836,1.9844674545084815,930183977766257.9,1167030639558196.5,98.0,1048607308662227.1,118423330895969.28,593759934102794.8,1.9844674545084815,8.042923987126425,8.40955180079263,98.0,8.226237893959528,0.1833139068331024,0.9191132559593747,1.9844674545084815,2.4647092207781576,2.5573664287398348,98.0,2.511037824758996,0.046328603980838476,0.23228589027699278,1.9844674545084815,99.0,0.4444444444444444,-0.005122601411772725,0.01955422306015135,98.0,0.007215810824189313,0.012338412235962038,0.06186327289335931,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",7,"['z_re_T2W20', 'z_pe_T2W20', 'z_l1_T2W20', 'z_l2_T2W20', 'z_l3_T2W20', 'z_density_T2W20', 'z_diameter_T2W20']",0.08843960991413502,0.1438342900924803,98.0,0.11613695000330766,0.027697340089172646,0.13887103750372212,1.9844674545084815,3.3870483617859333,3.458093840803731,98.0,3.422571101294832,0.03552273950889893,0.17810662232160257,1.9844674545084815,completed,False,COMPLETE
3,2.8201107904639233,2026-06-10 17:29:15.849372,2026-06-10 17:29:36.576946,0 days 00:00:20.727574,,,,,,5.0,sqrt,4.0,12.0,296.0,,,,,ExtraTreesRegressor,,,,,,9,,,,,,,,False,-0.013883046424690203,-0.004788421265530876,98.0,-0.00933573384511054,0.004547312579579663,0.022799662846571134,1.9844674545084815,2.800162761991577,2.8400588189362694,98.0,2.8201107904639233,0.019948028472346047,0.10001694751877649,1.9844674545084815,926739320028864.8,1162406283692273.0,98.0,1044572801860568.9,117833481831704.14,590802503849153.9,1.9844674545084815,7.899396554393411,8.218321602605323,98.0,8.058859078499367,0.15946252410595643,0.7995253729874665,1.9844674545084815,2.4760076426681796,2.549086487412835,98.0,2.5125470650405073,0.03653942237232766,0.18320414445196032,1.9844674545084815,99.0,0.35353535353535354,0.0031268455415554217,0.01772252867325176,98.0,0.010424687107403591,0.00729784156584817,0.036590474988726494,1.9844674545084815,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",9,"['z_re_T2W20', 'z_pe_T2W20', 'z_l1_T2W20', 'z_l2_T2W20', 'z_l3_T2W20', 'z_lsc_T2W20', 'z_density_T2W20', 'z_diameter_T2W20', 'z_asp_T2W20']",0.08498092096190428,0.13500441010768777,98.0,0.10999266553479602,0.02501174457289174,0.1254057937488871,1.9844674545084815,3.388674506462259,3.4465902396348587,98.0,3.417632373048559,0.02895786658629983,0.14519116145401492,1.9844674545084815,completed,False,COMPLETE
4,3.2278620014478605,2026-06-10 17:29:36.589402,2026-06-10 17:29:38.229323,0 days 00:00:01.639921,12.0,5.0,4.0,,,,,,,,,,,,DecisionTreeRegressor,,,,,,2,,,,,,,,True,-0.17436545676095233,-0.13668245152015945,98.0,-0.1555239541405559,0.018841502620396428,0.0944689637560684,1.9844674545084815,3.1743580612749565,3.2813659416207646,98.0,3.2278620014478605,0.05350394017290406,0.26826213847346425,1.9844674545084815,915695639779496.1,1178681439137096.0,98.0,1047188539458296.1,131492899678800.0,659289135490168.0,1.9844674545084815,9.171028974932868,9.781392060821501,98.0,9.476210517877185,0.30518154294431693,1.5301425104077562,1.9844674545084815,2.7051776728328383,2.8751363033144726,98.0,2.7901569880736554,0.0849793152408173,0.42607577608008057,1.9844674545084815,99.0,0.9696969696969697,-0.3902190294201562,-0.31083654934767646,98.0,-0.3505277893839163,0.03969124003623988,0.19900696839104143,1.9844674545084815,DecisionTreeRegressor,"{'mode': 'original', 'type': 'DecisionTreeRegressor'}",2,"['z_re_T2W20', 'z_l2_T2W20']",0.04889129549750919,0.10091379334133956,98.0,0.07490254441942437,0.026011248921915184,0.13041718493271517,1.9844674545084815,3.9191220327175715,4.043045556480974,98.0,3.981083794599273,0.06196176188170128,0.31066861042855726,1.9844674545084815,completed,True,COMPLETE
5,2.817513862589904,2026-06-10 17:29:38.241745,2026-06-10 17:29:40.159841,0 days 00:00:01.918096,,,,,,,,,,,,,,,LinearRegression,,,,,,4,,,,,,,,True,-0.014934717327892776,-0.0017987276866733258,98.0,-0.00836672250728305,0.006567994820609725,0.03293111367808574,1.9844674545084815,2.7930407844751444,2.8419869407046634,98.0,2.817513862589904,0.02447307811475936,0.12270498675195309,1.9844674545084815,897269532835011.5,1130202444900794.0,98.0,1013735988867902.8,116466456032891.19,583948405572412.8,1.9844674545084815,8.043690611819967,8.45663172875775,98.0,8.250161170288859,0.20647055846889206,1.0352178431659809,1.9844674545084815,2.4146131319892703,2.4906469486307303,98.0,2.4526300403100003,0.0380169083207298,0.19061207625664597,1.9844674545084815,99.0,0.35353535353535354,0.0012255090261442721,0.02284599723793767,98.0,0.01203575313204097,0.010810244105896698,0.05420122689836297,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",4,"['z_pe_T2W20', 'z_l2_T2W20', 'z_density_T2W20', 'z_asp_T2W20']",0.09885369291357694,0.14825619277164076,98.0,0.12355494284260884,0.0247012499290319,0.12384901200763174,1.9844674545084815,3.3812242023007943,3.447726269338906,98.0,3.4144752358198502,0.03325103351905586,0.1667165694610302,1.9844674545084815,completed,True,COMPLETE
6,2.8515189776553416,2026-06-10 17:29:40.171780,2026-06-10 17:29:41.833684,0 days 00:00:01.661904,,,,2.7293781650374753,0.4722149251619493,,,,,,,,,,ElasticNet,,,,,,2,,,,,,,,True,-0.02320027081333279,-0.017935534663423815,98.0,-0.020567902738378302,0.0026323680749544857,0.013198367947379488,1.9844674545084815,2.834162168142441,2.868875787168242,98.0,2.8515189776553416,0.017356809512900515,0.0870248961470931,1.9844674545084815,931974330060255.6,1169039215109370.0,98.0,1050506772584812.9,118532442524557.2,594307006313228.8,1.9844674545084815,7.91021925108189,8.24649945109136,98.0,8.078359351086625,0.16814010000473534,0.8430336652711649,1.9844674545084815,2.566377480928293,2.614338772515233,98.0,2.590358126721763,0.023980645793470222,0.12023599199875215,1.9844674545084815,99.0,1.0,-0.002507478320247669,-0.001559800277886418,98.0,-0.0020336392990670435,0.00047383902118062565,0.0023757702461408904,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",2,"['z_diameter_T2W20', 'z_asp_T2W20']",,,,,,,,3.413528871241101,3.465723244696707,98.0,3.439626057968904,0.026097186727803045,0.1308480664623501,1.9844674545084815,completed,True,COMPLETE
7,2.885390931954485,2026-06-10 17:29:41.861346,2026-06-10 17:29:51.097819,0 days 00:00:09.236473,,,,,,,,,,,,,,,RandomForestRegressor,14.0,sqrt,3.0,5.0,64.0,8,,,,,,,,False,-0.04234158087948268,-0.022857136686478978,98.0,-0.03259935878298083,0.009742222096501852,0.0488462966399353,1.9844674545084815,2.8529401419166254,2.9178417219923443,98.0,2.885390931954485,0.032450790037859334,0.16270424762320884,1.9844674545084815,959848305525280.2,1201709850863560.2,98.0,1080779078194420.2,120930772669140.03,606331937024350.2,1.9844674545084815,8.267991408502523,8.71458896370479,98.0,8.491290186103656,0.22329877760113373,1.119592452522348,1.9844674545084815,2.55633227502559,2.6618194025047712,98.0,2.6090758387651807,0.05274356373959062,0.2644497050828335,1.9844674545084815,99.0,0.7070707070707071,-0.07205722359003205,-0.035077212067028615,98.0,-0.053567217828530335,0.018490005761501716,0.09270660197992478,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",8,"['z_re_T2W20', 'z_pe_T2W20', 'z_l1_T2W20', 'z_l2_T2W20', 'z_l3_T2W20', 'z_lsc_T2W20', 'z_density_T2W20', 'z_diameter_T2W20']",0.053307739562575104,0.10517400240762016,98.0,0.07924087098509763,0.025933131422522526,0.13002551345260452,1.9844674545084815,3.4814107513742902,3.566951569106986,98.0,3.524181160240638,0.04277040886634785,0.21444554006288857,1.9844674545084815,completed,False,COMPLETE
8,2.8150830627763956,2026-06-10 17:29:51.110156,2026-06-10 17:30:03.182584,0 days 00:00:12.072428,,,,,,18.0,sqrt,5.0,7.0,134.0,,,,,ExtraTreesRegressor,,,,,,3,,,,,,,,True,-0.01046578000613817,-0.004541116762082962,98.0,-0.0075034483841105665,0.0029623316220276042,0.01485276436136456,1.9844674545084815,2.797058440752295,2.8331076848004964,98.0,2.8150830627763956,0.01802462202410082,0.09037322548087655,1.9844674545084815,921912962955396.2,1156932941390902.0,98.0,1039422952173149.1,117509989217752.9,589180551893494.4,1.9844674545084815,7.880003717164988,8.193875748206011,98.0,8.0369397326855,0.15693601552051153,0.7868577714274181,1.9844674545084815,2.4912216177422866,2.5311064738232463,98.0,2.5111640457827664,0.01994242804047979,0.09998886764607998,1.9844674545084815,99.0,0.1111111111111111,0.014110059287626105,0.019781658860879937,98.0,0.01694585907425302,0.0028357997866269163,0.014218349388563157,1.9844674545084815,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",3,"['z_re_T2W20', 'z_pe_T2W20', 'z_l2_T2W20']",0.10684346377223741,0.15691790174758818,98.0,0.1318806827599128,0.02503721898767539,0.12553351931384807,1.9844674545084815,3.3803408608717933,3.4333561610792747,98.0,3.406848510975534,0.026507650103740538,0.13290607906176222,1.9844674545084815,completed,True,COMPLETE
9,2.7956649831649836,2026-06-10 17:30:03.236935,2026-06-10 17:30:05.467496,0 days 00:00:02.230561,,,,,,,,,,,,,,5.18260989109199,QuantileRegressor,,,,,,4,,,,,,,,False,-0.0009466070487002694,5.9487806499319634e-05,98.0,-0.00044355962110047487,0.0005030474275997945,0.0025222175833292722,1.9844674545084815,2.777693032469059,2.813636933860908,98.0,2.7956649831649836,0.017971950695924464,0.09010913795597343,1.9844674545084815,824394433015304.0,1033150867836164.5,98.0,928772650425734.2,104378217410430.31,523339472234805.4,1.9844674545084815,8.561579990668083,8.89296546387737,98.0,8.727272727272727,0.16569273660464476,0.8307628878815312,1.9844674545084815,2.421970472839772,2.578029527160228,98.0,2.5,0.07802952716022794,0.3912303982179758,1.9844674545084815,99.0,1.0,-0.03129339557959086,-0.027338781343306924,98.0,-0.029316088461448894,0.001977307118141968,0.009913973330139818,1.9844674545084815,QuantileRegressor,"{'mode': 'original', 'type': 'QuantileRegressor'}",4,"['z_lsc_T2W20', 'z_density_T2W20', 'z_diameter_T2W20', 'z_asp_T2W20']",,,,,,,,3.4585342181766117,3.514098957988369,98.0,3.4863165880824902,0.027782369905878717,0.13929736648790278,1.9844674545084815,completed,False,COMPLETE
