number,value,datetime_start,datetime_complete,duration,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_max_features,params_et_min_samples_leaf,params_et_min_samples_split,params_et_n_estimators,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_quantile_alpha,params_regressor,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_leaf,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_lsvr_C,params_rfe_proxy_lsvr_epsilon,params_rfe_proxy_type,params_use_scaler,params_xgb_booster,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,2.9393794029101588,2026-06-12 14:57:20.023128,2026-06-12 14:57:23.449270,0 days 00:00:03.426142,,,,0.00012674255898937226,0.9699098521619943,,,,,,,,,,ElasticNet,,,,,,11,,,,,,,,False,,,,,,,,,-0.04892681497810286,-0.029476900717398294,98.0,-0.03920185784775058,0.009724957130352286,0.048759732235052464,1.9844674545084815,2.905457951914549,2.9733008539057684,98.0,2.9393794029101588,0.03392145099560968,0.17007795976890494,1.9844674545084815,869602977221079.8,1105556602535792.8,98.0,987579789878436.2,117976812657356.56,591521146881319.9,1.9844674545084815,8.720996029472118,9.163854564337228,98.0,8.942425296904673,0.2214292674325549,1.110218959764616,1.9844674545084815,2.5299417088867924,2.618800227603922,98.0,2.5743709682453573,0.04442925935856493,0.2227628112584645,1.9844674545084815,99.0,0.8282828282828283,-0.10777230632418697,-0.066778390224523,98.0,-0.08727534827435499,0.020496958049831978,0.10276921252677092,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",11,"['nodes_T6W50', 'edges_T6W50', 're_T6W50', 'pe_T6W50', 'l1_T6W50', 'l2_T6W50', 'lcc_T6W50', 'lsc_T6W50', 'atd_T6W50', 'diameter_T6W50', 'asp_T6W50']",0.013956985059370187,0.06704132066659033,98.0,0.04049915286298026,0.026542167803610073,0.13307914653963884,1.9844674545084815,3.569013619655545,3.6619568858327303,98.0,3.6154852527441377,0.04647163308859268,0.23300302053293467,1.9844674545084815,completed,False,COMPLETE
1,3.545990415420298,2026-06-12 14:57:23.468006,2026-06-12 14:57:31.723380,0 days 00:00:08.255374,,,,,,,,,,,,,,,XGBRegressor,,,,,,2,,,,,,,,False,gbtree,0.7571172192068059,0.08810003129071789,6.0,215.0,0.0021465011216654484,2.6185068507773707e-08,0.5998368910791798,-0.2759903308488468,-0.23213277151096917,98.0,-0.254061551179908,0.021928779668938796,0.10994818903229292,1.9844674545084815,3.4819269279631295,3.6100539028774663,98.0,3.545990415420298,0.0640634874571685,0.3212064025152182,1.9844674545084815,702290418089930.2,919616372396936.5,98.0,810953395243433.4,108662977153503.08,544822727632579.25,1.9844674545084815,10.473787244437379,11.066810504740477,98.0,10.770298874588928,0.29651163015154947,1.4866726399897996,1.9844674545084815,3.0254238925031447,3.1921288368241245,98.0,3.1087763646636346,0.08335247216048985,0.4179189860889312,1.9844674545084815,99.0,1.0,-0.64798654962393,-0.5455927044090202,98.0,-0.5967896270164751,0.051196922607454926,0.2566950377402616,1.9844674545084815,XGBRegressor,"{'mode': 'original', 'type': 'XGBRegressor'}",2,"['diameter_T6W50', 'asp_T6W50']",-0.025697179598561454,0.024687702259452365,98.0,-0.0005047386695545452,0.02519244092900691,0.12631178292929454,1.9844674545084815,4.2974851722174,4.439295780445694,98.0,4.368390476331547,0.07090530411414687,0.3555104250136189,1.9844674545084815,completed,False,COMPLETE
2,2.8830353959765724,2026-06-12 14:57:31.736138,2026-06-12 14:57:33.398970,0 days 00:00:01.662832,,,,3.5204810455260365,0.2587799816000169,,,,,,,,,,ElasticNet,,,,,,9,,,,,,,,True,,,,,,,,,-0.021252026473801124,-0.016806201126872575,98.0,-0.01902911380033685,0.0022229126734642757,0.01114540920717625,1.9844674545084815,2.858711078708132,2.907359713245013,98.0,2.8830353959765724,0.024324317268440213,0.12195911826776791,1.9844674545084815,903167441881690.2,1147455532834032.0,98.0,1025311487357861.1,122144045476170.84,612415136817000.6,1.9844674545084815,8.071146604360724,8.387843294629178,98.0,8.229494949494951,0.15834834513422688,0.7939390174287464,1.9844674545084815,2.5324619119149125,2.5511744517214514,98.0,2.541818181818182,0.009356269903269335,0.04691118007897756,1.9844674545084815,99.0,1.0,-0.0023597843357151347,-0.0013248247220964534,98.0,-0.001842304528905794,0.0005174798068093406,0.002594579747639062,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",9,"['l1_T6W50', 'l2_T6W50', 'l3_T6W50', 'lcc_T6W50', 'lsc_T6W50', 'atd_T6W50', 'density_T6W50', 'diameter_T6W50', 'asp_T6W50']",,,,,,,,3.438656665519906,3.5126658591253976,98.0,3.4756612623226517,0.03700459680274597,0.1855364715116857,1.9844674545084815,completed,True,COMPLETE
3,2.932712941422306,2026-06-12 14:57:33.417841,2026-06-12 14:57:39.494275,0 days 00:00:06.076434,,,,,,5.0,,2.0,2.0,89.0,,,,,ExtraTreesRegressor,,,,,,6,,,,,,,,False,,,,,,,,,-0.04392530434821447,-0.029386259135255485,98.0,-0.03665578174173498,0.007269522606479494,0.03644848722903938,1.9844674545084815,2.901930643569081,2.963495239275531,98.0,2.932712941422306,0.03078229785322495,0.15433863417437063,1.9844674545084815,880185530581948.8,1117085042147302.8,98.0,998635286364625.8,118449755782677.06,593892425216425.6,1.9844674545084815,8.319565117242734,8.71161330446021,98.0,8.515589210851472,0.19602409360873754,0.9828405604122863,1.9844674545084815,2.498388884567661,2.5713985311466336,98.0,2.5348937078571474,0.03650482328948642,0.1830306689299293,1.9844674545084815,99.0,0.8383838383838383,-0.07376963844729241,-0.04694757429629324,98.0,-0.06035860637179282,0.013411032075499584,0.06724125610344685,1.9844674545084815,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",6,"['l1_T6W50', 'l2_T6W50', 'lcc_T6W50', 'atd_T6W50', 'density_T6W50', 'asp_T6W50']",-0.018736311996917866,0.031001787518111404,98.0,0.006132737760596768,0.024869049757514635,0.12469033959357755,1.9844674545084815,3.531462505381087,3.6149685323258187,98.0,3.573215518853453,0.04175301347236584,0.20934444539246488,1.9844674545084815,completed,False,COMPLETE
4,4.032283620518915,2026-06-12 14:57:39.507120,2026-06-12 14:57:41.449228,0 days 00:00:01.942108,,,,,,,,,,,manhattan,1.0,uniform,,KNeighborsRegressor,,,,,,5,8.0,1.0,5.0,80.0,,,ExtraTrees,,,,,,,,,,-0.4564156790323742,-0.3987567703071581,98.0,-0.42758622466976615,0.028829454362608052,0.14454731844689495,1.9844674545084815,3.9577152080077127,4.106852033030117,98.0,4.032283620518915,0.07456841251120234,0.3738767974504635,1.9844674545084815,873954572142936.2,1124077348100660.8,98.0,999015960121798.5,125061387978862.22,627042331298424.1,1.9844674545084815,10.618660279032499,10.957097296725076,98.0,10.787878787878787,0.16921850884628845,0.8484406738213546,1.9844674545084815,3.336993045616355,3.5518958432725345,98.0,3.4444444444444446,0.10745139882808964,0.538748023761179,1.9844674545084815,99.0,1.0,-1.1300435132166267,-0.9739830502755336,98.0,-1.05201328174608,0.07803023147054654,0.3912339295428017,1.9844674545084815,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'ExtraTrees'}",5,"['pe_T6W50', 'l1_T6W50', 'lcc_T6W50', 'density_T6W50', 'diameter_T6W50']",-0.04882441591508298,0.00882011518782292,98.0,-0.02000215036363003,0.02882226555145295,0.14451127463690044,1.9844674545084815,4.860006013368885,5.020371635587885,98.0,4.940188824478385,0.08018281110950047,0.40202669761397747,1.9844674545084815,completed,True,COMPLETE
5,2.9701049435555977,2026-06-12 14:57:41.461859,2026-06-12 14:58:09.578738,0 days 00:00:28.116879,,,,,,,,,,,,,,,RandomForestRegressor,11.0,,1.0,6.0,272.0,5,,,,,,,,False,,,,,,,,,-0.05934149241274976,-0.0404924624006434,98.0,-0.04991697740669658,0.009424515006053184,0.04725335258354402,1.9844674545084815,2.9350671472064223,3.005142739904773,98.0,2.9701049435555977,0.03503779634917547,0.1756751772982064,1.9844674545084815,916752585871478.8,1163210725701805.2,98.0,1039981655786642.0,123229069915163.19,617855315154510.5,1.9844674545084815,8.524692318803563,8.864158087068102,98.0,8.694425202935832,0.1697328841322691,0.8510196878855366,1.9844674545084815,2.5518017592077746,2.64735517695789,98.0,2.599578468082832,0.04777670887505762,0.2395465091099558,1.9844674545084815,99.0,0.8383838383838383,-0.13240297214405128,-0.09228876464839021,98.0,-0.11234586839622075,0.02005710374783054,0.10056383745924616,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",5,"['l1_T6W50', 'l2_T6W50', 'l3_T6W50', 'lsc_T6W50', 'density_T6W50']",-0.004337015094901295,0.045769568349265044,98.0,0.020716276627181875,0.02505329172208317,0.12561410601623696,1.9844674545084815,3.611754455173405,3.701360957612925,98.0,3.656557706393165,0.04480325121976008,0.22463796019388232,1.9844674545084815,completed,False,COMPLETE
6,2.874777313829781,2026-06-12 14:58:09.619905,2026-06-12 14:58:11.715105,0 days 00:00:02.095200,,,,1.0979988817809656,0.6334037565104235,,,,,,,,,,ElasticNet,,,,,,12,,,,,,,,False,,,,,,,,,-0.018682673489424564,-0.013356717772704063,98.0,-0.016019695631064312,0.00266297785836025,0.013351841615451478,1.9844674545084815,2.8490143799370666,2.9005402477224957,98.0,2.874777313829781,0.02576293389271454,0.12917216408876994,1.9844674545084815,892659128619958.9,1134259924928306.0,98.0,1013459526774132.4,120800398154173.52,605678255331481.8,1.9844674545084815,8.112527761457008,8.446213069006946,98.0,8.279370415231977,0.1668426537749694,0.8365284303477823,1.9844674545084815,2.520316111947007,2.5571243278893383,98.0,2.5387202199181726,0.01840410797116548,0.09227592108331648,1.9844674545084815,99.0,0.5151515151515151,-0.0044438238887261885,0.0022606243576100598,98.0,-0.0010915997655580646,0.003352224123168124,0.016807637138822034,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",12,"['nodes_T6W50', 're_T6W50', 'pe_T6W50', 'l1_T6W50', 'l2_T6W50', 'l3_T6W50', 'lcc_T6W50', 'lsc_T6W50', 'atd_T6W50', 'density_T6W50', 'diameter_T6W50', 'asp_T6W50']",0.06851912814866071,0.12695047304527665,78.0,0.09773480059696868,0.02921567244830797,0.1304342160787709,1.9908470688116906,3.4360125808133386,3.5130679199494512,98.0,3.474540250381395,0.03852766956805626,0.19317296997801267,1.9844674545084815,completed,False,COMPLETE
7,3.053156004882226,2026-06-12 14:58:11.732816,2026-06-12 14:58:13.680395,0 days 00:00:01.947579,,,,,,,,,,,euclidean,5.0,distance,,KNeighborsRegressor,,,,,,8,5.0,2.0,12.0,20.0,,,ExtraTrees,,,,,,,,,,-0.09140224956829308,-0.06687547121398359,98.0,-0.07913886039113834,0.012263389177154745,0.06148711655561248,1.9844674545084815,3.0100843617178037,3.0962276480466486,98.0,3.053156004882226,0.043071643164422406,0.21595589157572828,1.9844674545084815,800473948337756.8,1024584161324655.0,98.0,912529054831205.9,112055106493449.1,561830444592709.56,1.9844674545084815,9.138435354804212,9.536569055582337,98.0,9.337502205193275,0.1990668503890632,0.9980965665700938,1.9844674545084815,2.5236582593746335,2.65965039016066,98.0,2.5916543247676467,0.0679960653930131,0.34092386189062135,1.9844674545084815,99.0,0.9696969696969697,-0.2134490013459364,-0.16819873244690173,98.0,-0.19082386689641906,0.022625134449517324,0.11343962577453155,1.9844674545084815,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'ExtraTrees'}",8,"['nodes_T6W50', 'l1_T6W50', 'l3_T6W50', 'lcc_T6W50', 'atd_T6W50', 'density_T6W50', 'diameter_T6W50', 'asp_T6W50']",0.006576728856630753,0.0548781176259556,98.0,0.030727423241293177,0.024150694384662424,0.12108859460278844,1.9844674545084815,3.7333317361662464,3.83470568150781,98.0,3.7840187088370283,0.050686972670781934,0.2541382118301656,1.9844674545084815,completed,True,COMPLETE
8,2.8428844250005834,2026-06-12 14:58:13.693158,2026-06-12 14:58:15.847380,0 days 00:00:02.154222,,,,,,,,,,,,,,0.03261332783906558,QuantileRegressor,,,,,,2,,,,,,,,False,,,,,,,,,-0.009486827754872995,0.00027691750779046745,98.0,-0.004604955123541264,0.0048818726313317315,0.024477105566504766,1.9844674545084815,2.813298169236318,2.872470680764849,98.0,2.8428844250005834,0.029586255764265632,0.14834182707097557,1.9844674545084815,800171251836251.2,1016674683786845.0,98.0,908422967811548.1,108251715975296.88,542760714951266.8,1.9844674545084815,8.592453539187815,8.975558695049742,98.0,8.784006117118778,0.19155257793096242,0.9604209338565387,1.9844674545084815,2.4812386365100036,2.6061327933744987,98.0,2.543685714942251,0.062447078432247574,0.31310192758735683,1.9844674545084815,99.0,0.6565656565656566,-0.026942545826785104,-0.007421751023303766,98.0,-0.017182148425044435,0.009760397401740669,0.04893742537241774,1.9844674545084815,QuantileRegressor,"{'mode': 'original', 'type': 'QuantileRegressor'}",2,"['l1_T6W50', 'lcc_T6W50']",0.07313922807548373,0.1326370222668289,68.0,0.10288812517115632,0.029748897095672588,0.12383700623859906,1.9954689314298435,3.458234345488453,3.545928262406898,98.0,3.5020813039476755,0.04384695845922227,0.2198432265701616,1.9844674545084815,completed,False,COMPLETE
9,2.9468210990005668,2026-06-12 14:58:15.886491,2026-06-12 14:58:17.837580,0 days 00:00:01.951089,,,,,,,,,,,minkowski,16.0,distance,,KNeighborsRegressor,,,,,,9,5.0,1.0,4.0,70.0,,,ExtraTrees,,,,,,,,,,-0.04930389533702339,-0.033939167267983815,98.0,-0.0416215313025036,0.007682364034519789,0.0385184230875692,1.9844674545084815,2.915021122034011,2.9786210759671223,98.0,2.9468210990005668,0.03179997696655555,0.15944115137851672,1.9844674545084815,888319790516020.2,1127571438954211.2,98.0,1007945614735115.8,119625824219095.56,599789086896391.9,1.9844674545084815,8.381909563408165,8.80532524468801,98.0,8.593617404048087,0.21170784063992282,1.061476928206248,1.9844674545084815,2.5966032944493502,2.6818447995751695,98.0,2.63922404701226,0.04262075256290962,0.21369518186746156,1.9844674545084815,99.0,0.9090909090909091,-0.08113156700325469,-0.05299085886017879,98.0,-0.06706121293171674,0.014070354071537951,0.07054701504434477,1.9844674545084815,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'ExtraTrees'}",9,"['nodes_T6W50', 'edges_T6W50', 'pe_T6W50', 'l1_T6W50', 'l2_T6W50', 'atd_T6W50', 'density_T6W50', 'diameter_T6W50', 'asp_T6W50']",-0.018023759972121065,0.032325647270889914,98.0,0.007150943649384425,0.02517470362150549,0.12622285026329433,1.9844674545084815,3.542255829093087,3.6262270666226226,98.0,3.584241447857855,0.041985618764767675,0.21051069955913582,1.9844674545084815,completed,True,COMPLETE
